path,purpose,width,height,bytes,published
media/images/projects/projects-photo-009-3072x2477.jpg,"projects: photograph 9, viewer",3072,2477,4469161,yes
media/images/projects/projects-photo-009-640x516.jpg,projects: photograph 9,640,516,221146,yes
media/images/projects/projects-photo-010-1280x879.jpg,projects: photograph 10,1280,879,578848,yes
media/images/projects/projects-photo-010-1920x1318.jpg,projects: photograph 10,1920,1318,1257982,yes
media/images/projects/projects-photo-010-3072x2109.jpg,"projects: photograph 10, viewer",3072,2109,3294917,yes
media/images/projects/projects-photo-010-640x439.jpg,projects: photograph 10,640,439,117509,yes
media/images/projects/projects-photo-011-1280x1926.jpg,projects: photograph 11,1280,1926,1001171,yes
media/images/projects/projects-photo-011-1920x2889.jpg,"projects: photograph 11; projects: photograph 11, viewer",1920,2889,1964442,yes
media/images/projects/projects-photo-011-640x963.jpg,projects: photograph 11,640,963,269519,yes
media/images/projects/projects-photo-012-1280x900.jpg,projects: photograph 12,1280,900,352683,yes
media/images/projects/projects-photo-012-1920x1351.jpg,projects: photograph 12,1920,1351,741907,yes
media/images/projects/projects-photo-012-3072x2161.jpg,"projects: photograph 12, viewer",3072,2161,1961409,yes
media/images/projects/projects-photo-012-640x450.jpg,projects: photograph 12,640,450,83982,yes
media/images/projects/projects-photo-013-1280x506.jpg,projects: photograph 13,1280,506,213986,yes
media/images/projects/projects-photo-013-1920x760.jpg,projects: photograph 13,1920,760,455684,yes
media/images/projects/projects-photo-013-3840x1519.jpg,"projects: photograph 13, viewer",3840,1519,1096364,yes
media/images/projects/projects-photo-013-640x253.jpg,projects: photograph 13,640,253,71935,yes
media/images/projects/projects-photo-014-1280x710.jpg,projects: photograph 14,1280,710,172503,yes
media/images/projects/projects-photo-014-1920x1065.jpg,projects: photograph 14,1920,1065,282052,yes
media/images/projects/projects-photo-014-3072x1704.jpg,"projects: photograph 14, viewer",3072,1704,685214,yes
media/images/projects/projects-photo-014-640x355.jpg,projects: photograph 14,640,355,62153,yes
media/images/social/brands-social-preview-1200x630.jpg,Social preview: brands,1200,630,390640,yes
media/images/social/portraits-social-preview-1200x630.jpg,Social preview: portraits,1200,630,149110,yes
media/images/social/projects-social-preview-1200x630.jpg,Social preview: projects,1200,630,239717,yes
media/images/social/site-social-preview-1200x630.png,Social preview: contacts; Social preview: home; Social preview: works,1200,630,1345720,yes
media/video/portraits-cover.mp4,portraits: cover video,,,3076426,yes
media/video/projects-cover.mp4,projects: cover video,,,86705954,yes
